,country,sector,value,timestamp,year,month,day
28118,Italy,Ground Transport,0.265315,1562256000,2019,7,5
28119,Japan,Ground Transport,0.503183,1562256000,2019,7,5
28120,ROW,Ground Transport,5.32142,1562256000,2019,7,5
28121,Russia,Ground Transport,0.672798,1562256000,2019,7,5
28122,Spain,Ground Transport,0.262845,1562256000,2019,7,5
28123,UK,Ground Transport,0.302827,1562256000,2019,7,5
28124,US,Ground Transport,4.91196,1562256000,2019,7,5
28125,WORLD,Ground Transport,17.7815,1562256000,2019,7,5
28126,Brazil,Ground Transport,0.472046,1562342400,2019,7,6
28127,China,Ground Transport,2.50217,1562342400,2019,7,6
28128,EU27 & UK,Ground Transport,2.16335,1562342400,2019,7,6
28129,France,Ground Transport,0.288236,1562342400,2019,7,6
28130,Germany,Ground Transport,0.382833,1562342400,2019,7,6
28131,India,Ground Transport,0.82132,1562342400,2019,7,6
28132,Italy,Ground Transport,0.238213,1562342400,2019,7,6
28133,Japan,Ground Transport,0.489328,1562342400,2019,7,6
28134,ROW,Ground Transport,5.52212,1562342400,2019,7,6
28135,Russia,Ground Transport,0.593206,1562342400,2019,7,6
28136,Spain,Ground Transport,0.177501,1562342400,2019,7,6
28137,UK,Ground Transport,0.295543,1562342400,2019,7,6
28138,US,Ground Transport,4.72856,1562342400,2019,7,6
28139,WORLD,Ground Transport,17.2921,1562342400,2019,7,6
28140,Brazil,Ground Transport,0.385993,1562428800,2019,7,7
28141,China,Ground Transport,2.4388400000000003,1562428800,2019,7,7
28142,EU27 & UK,Ground Transport,1.86742,1562428800,2019,7,7
28143,France,Ground Transport,0.266915,1562428800,2019,7,7
28144,Germany,Ground Transport,0.34002,1562428800,2019,7,7
28145,India,Ground Transport,0.741975,1562428800,2019,7,7
28146,Italy,Ground Transport,0.198652,1562428800,2019,7,7
28147,Japan,Ground Transport,0.452953,1562428800,2019,7,7
28148,ROW,Ground Transport,4.69468,1562428800,2019,7,7
28149,Russia,Ground Transport,0.486295,1562428800,2019,7,7
28150,Spain,Ground Transport,0.127583,1562428800,2019,7,7
28151,UK,Ground Transport,0.256536,1562428800,2019,7,7
28152,US,Ground Transport,4.4423699999999995,1562428800,2019,7,7
28153,WORLD,Ground Transport,15.5105,1562428800,2019,7,7
28154,Brazil,Ground Transport,0.493101,1562515200,2019,7,8
28155,China,Ground Transport,2.52561,1562515200,2019,7,8
28156,EU27 & UK,Ground Transport,2.3515200000000003,1562515200,2019,7,8
28157,France,Ground Transport,0.30077800000000005,1562515200,2019,7,8
28158,Germany,Ground Transport,0.42981400000000003,1562515200,2019,7,8
28159,India,Ground Transport,0.8313719999999999,1562515200,2019,7,8
28160,Italy,Ground Transport,0.221696,1562515200,2019,7,8
28161,Japan,Ground Transport,0.49095,1562515200,2019,7,8
28162,ROW,Ground Transport,5.56067,1562515200,2019,7,8
28163,Russia,Ground Transport,0.665941,1562515200,2019,7,8
28164,Spain,Ground Transport,0.26355500000000004,1562515200,2019,7,8
28165,UK,Ground Transport,0.288734,1562515200,2019,7,8
28166,US,Ground Transport,4.54821,1562515200,2019,7,8
28167,WORLD,Ground Transport,17.4674,1562515200,2019,7,8
28168,Brazil,Ground Transport,0.49911700000000003,1562601600,2019,7,9
28169,China,Ground Transport,2.5323,1562601600,2019,7,9
28170,EU27 & UK,Ground Transport,2.61053,1562601600,2019,7,9
28171,France,Ground Transport,0.345879,1562601600,2019,7,9
28172,Germany,Ground Transport,0.446216,1562601600,2019,7,9
28173,India,Ground Transport,0.83516,1562601600,2019,7,9
28174,Italy,Ground Transport,0.267017,1562601600,2019,7,9
28175,Japan,Ground Transport,0.490953,1562601600,2019,7,9
28176,ROW,Ground Transport,5.54001,1562601600,2019,7,9
28177,Russia,Ground Transport,0.6731050000000001,1562601600,2019,7,9
28178,Spain,Ground Transport,0.253927,1562601600,2019,7,9
28179,UK,Ground Transport,0.333475,1562601600,2019,7,9
28180,US,Ground Transport,4.5013,1562601600,2019,7,9
28181,WORLD,Ground Transport,17.6825,1562601600,2019,7,9
28182,Brazil,Ground Transport,0.5008739999999999,1562688000,2019,7,10
28183,China,Ground Transport,2.53017,1562688000,2019,7,10
28184,EU27 & UK,Ground Transport,2.63105,1562688000,2019,7,10
28185,France,Ground Transport,0.344236,1562688000,2019,7,10
28186,Germany,Ground Transport,0.448139,1562688000,2019,7,10
28187,India,Ground Transport,0.7541800000000001,1562688000,2019,7,10
28188,Italy,Ground Transport,0.269271,1562688000,2019,7,10
28189,Japan,Ground Transport,0.49374399999999996,1562688000,2019,7,10
28190,ROW,Ground Transport,5.949990000000001,1562688000,2019,7,10
28191,Russia,Ground Transport,0.671299,1562688000,2019,7,10
28192,Spain,Ground Transport,0.264459,1562688000,2019,7,10
28193,UK,Ground Transport,0.330789,1562688000,2019,7,10
28194,US,Ground Transport,4.56367,1562688000,2019,7,10
28195,WORLD,Ground Transport,18.095,1562688000,2019,7,10
28196,Brazil,Ground Transport,0.501186,1562774400,2019,7,11
28197,China,Ground Transport,2.5331200000000003,1562774400,2019,7,11
28198,EU27 & UK,Ground Transport,2.63184,1562774400,2019,7,11
28199,France,Ground Transport,0.346613,1562774400,2019,7,11
28200,Germany,Ground Transport,0.452457,1562774400,2019,7,11
28201,India,Ground Transport,0.8263440000000001,1562774400,2019,7,11
28202,Italy,Ground Transport,0.270633,1562774400,2019,7,11
28203,Japan,Ground Transport,0.497037,1562774400,2019,7,11
28204,ROW,Ground Transport,5.900580000000001,1562774400,2019,7,11
28205,Russia,Ground Transport,0.672895,1562774400,2019,7,11
28206,Spain,Ground Transport,0.266759,1562774400,2019,7,11
28207,UK,Ground Transport,0.332097,1562774400,2019,7,11
28208,US,Ground Transport,4.674519999999999,1562774400,2019,7,11
28209,WORLD,Ground Transport,18.2375,1562774400,2019,7,11
28210,Brazil,Ground Transport,0.449291,1562860800,2019,7,12
28211,China,Ground Transport,2.57118,1562860800,2019,7,12
28212,EU27 & UK,Ground Transport,2.5301099999999996,1562860800,2019,7,12
28213,France,Ground Transport,0.339806,1562860800,2019,7,12
28214,Germany,Ground Transport,0.42681199999999997,1562860800,2019,7,12
28215,India,Ground Transport,0.8215309999999999,1562860800,2019,7,12
28216,Italy,Ground Transport,0.265315,1562860800,2019,7,12
28217,Japan,Ground Transport,0.503183,1562860800,2019,7,12
28218,ROW,Ground Transport,5.32142,1562860800,2019,7,12
28219,Russia,Ground Transport,0.672798,1562860800,2019,7,12
28220,Spain,Ground Transport,0.262845,1562860800,2019,7,12
28221,UK,Ground Transport,0.302827,1562860800,2019,7,12
28222,US,Ground Transport,4.92071,1562860800,2019,7,12
28223,WORLD,Ground Transport,17.7902,1562860800,2019,7,12
28224,Brazil,Ground Transport,0.472046,1562947200,2019,7,13
28225,China,Ground Transport,2.50217,1562947200,2019,7,13
28226,EU27 & UK,Ground Transport,2.16335,1562947200,2019,7,13
28227,France,Ground Transport,0.288236,1562947200,2019,7,13
28228,Germany,Ground Transport,0.382833,1562947200,2019,7,13
28229,India,Ground Transport,0.82132,1562947200,2019,7,13
28230,Italy,Ground Transport,0.238213,1562947200,2019,7,13
28231,Japan,Ground Transport,0.489328,1562947200,2019,7,13
28232,ROW,Ground Transport,5.52212,1562947200,2019,7,13
28233,Russia,Ground Transport,0.593206,1562947200,2019,7,13
28234,Spain,Ground Transport,0.177501,1562947200,2019,7,13
28235,UK,Ground Transport,0.295543,1562947200,2019,7,13
28236,US,Ground Transport,4.71935,1562947200,2019,7,13
28237,WORLD,Ground Transport,17.2829,1562947200,2019,7,13
28238,Brazil,Ground Transport,0.385993,1563033600,2019,7,14
28239,China,Ground Transport,2.4388400000000003,1563033600,2019,7,14
28240,EU27 & UK,Ground Transport,1.86742,1563033600,2019,7,14
28241,France,Ground Transport,0.266915,1563033600,2019,7,14
28242,Germany,Ground Transport,0.34002,1563033600,2019,7,14
28243,India,Ground Transport,0.741975,1563033600,2019,7,14
28244,Italy,Ground Transport,0.198652,1563033600,2019,7,14
28245,Japan,Ground Transport,0.452953,1563033600,2019,7,14
28246,ROW,Ground Transport,4.69468,1563033600,2019,7,14
28247,Russia,Ground Transport,0.486295,1563033600,2019,7,14
28248,Spain,Ground Transport,0.127583,1563033600,2019,7,14
28249,UK,Ground Transport,0.256536,1563033600,2019,7,14
28250,US,Ground Transport,4.4146,1563033600,2019,7,14
28251,WORLD,Ground Transport,15.4828,1563033600,2019,7,14
28252,Brazil,Ground Transport,0.493101,1563120000,2019,7,15
28253,China,Ground Transport,2.52561,1563120000,2019,7,15
28254,EU27 & UK,Ground Transport,2.3515200000000003,1563120000,2019,7,15
28255,France,Ground Transport,0.30077800000000005,1563120000,2019,7,15
28256,Germany,Ground Transport,0.42981400000000003,1563120000,2019,7,15
28257,India,Ground Transport,0.8313719999999999,1563120000,2019,7,15
28258,Italy,Ground Transport,0.221696,1563120000,2019,7,15
28259,Japan,Ground Transport,0.49095,1563120000,2019,7,15
28260,ROW,Ground Transport,5.56067,1563120000,2019,7,15
28261,Russia,Ground Transport,0.665941,1563120000,2019,7,15
28262,Spain,Ground Transport,0.26355500000000004,1563120000,2019,7,15
28263,UK,Ground Transport,0.288734,1563120000,2019,7,15
28264,US,Ground Transport,4.51337,1563120000,2019,7,15
28265,WORLD,Ground Transport,17.4325,1563120000,2019,7,15
28266,Brazil,Ground Transport,0.49911700000000003,1563206400,2019,7,16
28267,China,Ground Transport,2.5323,1563206400,2019,7,16
28268,EU27 & UK,Ground Transport,2.61053,1563206400,2019,7,16
28269,France,Ground Transport,0.345879,1563206400,2019,7,16
28270,Germany,Ground Transport,0.446216,1563206400,2019,7,16
28271,India,Ground Transport,0.83516,1563206400,2019,7,16
28272,Italy,Ground Transport,0.267017,1563206400,2019,7,16
28273,Japan,Ground Transport,0.490953,1563206400,2019,7,16
28274,ROW,Ground Transport,5.54001,1563206400,2019,7,16
28275,Russia,Ground Transport,0.6731050000000001,1563206400,2019,7,16
28276,Spain,Ground Transport,0.253927,1563206400,2019,7,16
28277,UK,Ground Transport,0.333475,1563206400,2019,7,16
28278,US,Ground Transport,4.48343,1563206400,2019,7,16
28279,WORLD,Ground Transport,17.6646,1563206400,2019,7,16
28280,Brazil,Ground Transport,0.5008739999999999,1563292800,2019,7,17
28281,China,Ground Transport,2.53017,1563292800,2019,7,17
28282,EU27 & UK,Ground Transport,2.63105,1563292800,2019,7,17
28283,France,Ground Transport,0.344236,1563292800,2019,7,17
28284,Germany,Ground Transport,0.448139,1563292800,2019,7,17
28285,India,Ground Transport,0.7541800000000001,1563292800,2019,7,17
28286,Italy,Ground Transport,0.269271,1563292800,2019,7,17
28287,Japan,Ground Transport,0.49374399999999996,1563292800,2019,7,17
28288,ROW,Ground Transport,5.949990000000001,1563292800,2019,7,17
28289,Russia,Ground Transport,0.671299,1563292800,2019,7,17
28290,Spain,Ground Transport,0.264459,1563292800,2019,7,17
28291,UK,Ground Transport,0.330789,1563292800,2019,7,17
28292,US,Ground Transport,4.57509,1563292800,2019,7,17
28293,WORLD,Ground Transport,18.1064,1563292800,2019,7,17
28294,Brazil,Ground Transport,0.501186,1563379200,2019,7,18
28295,China,Ground Transport,2.5331200000000003,1563379200,2019,7,18
28296,EU27 & UK,Ground Transport,2.63184,1563379200,2019,7,18
28297,France,Ground Transport,0.346613,1563379200,2019,7,18
28298,Germany,Ground Transport,0.452457,1563379200,2019,7,18
28299,India,Ground Transport,0.8263440000000001,1563379200,2019,7,18
28300,Italy,Ground Transport,0.270633,1563379200,2019,7,18
28301,Japan,Ground Transport,0.497037,1563379200,2019,7,18
28302,ROW,Ground Transport,5.900580000000001,1563379200,2019,7,18
28303,Russia,Ground Transport,0.672895,1563379200,2019,7,18
28304,Spain,Ground Transport,0.266759,1563379200,2019,7,18
28305,UK,Ground Transport,0.332097,1563379200,2019,7,18
28306,US,Ground Transport,4.61003,1563379200,2019,7,18
28307,WORLD,Ground Transport,18.173,1563379200,2019,7,18
28308,Brazil,Ground Transport,0.449291,1563465600,2019,7,19
28309,China,Ground Transport,2.57118,1563465600,2019,7,19
28310,EU27 & UK,Ground Transport,2.5301099999999996,1563465600,2019,7,19
28311,France,Ground Transport,0.339806,1563465600,2019,7,19
28312,Germany,Ground Transport,0.42681199999999997,1563465600,2019,7,19
28313,India,Ground Transport,0.8215309999999999,1563465600,2019,7,19
28314,Italy,Ground Transport,0.265315,1563465600,2019,7,19
28315,Japan,Ground Transport,0.503183,1563465600,2019,7,19
28316,ROW,Ground Transport,5.32142,1563465600,2019,7,19
28317,Russia,Ground Transport,0.672798,1563465600,2019,7,19
28318,Spain,Ground Transport,0.262845,1563465600,2019,7,19
28319,UK,Ground Transport,0.302827,1563465600,2019,7,19
28320,US,Ground Transport,4.951169999999999,1563465600,2019,7,19
28321,WORLD,Ground Transport,17.8207,1563465600,2019,7,19
28322,Brazil,Ground Transport,0.472046,1563552000,2019,7,20
28323,China,Ground Transport,2.50217,1563552000,2019,7,20
28324,EU27 & UK,Ground Transport,2.16335,1563552000,2019,7,20
28325,France,Ground Transport,0.288236,1563552000,2019,7,20
28326,Germany,Ground Transport,0.382833,1563552000,2019,7,20
28327,India,Ground Transport,0.82132,1563552000,2019,7,20
28328,Italy,Ground Transport,0.238213,1563552000,2019,7,20
28329,Japan,Ground Transport,0.489328,1563552000,2019,7,20
28330,ROW,Ground Transport,5.52212,1563552000,2019,7,20
28331,Russia,Ground Transport,0.593206,1563552000,2019,7,20
28332,Spain,Ground Transport,0.177501,1563552000,2019,7,20
28333,UK,Ground Transport,0.295543,1563552000,2019,7,20
28334,US,Ground Transport,4.7636400000000005,1563552000,2019,7,20
28335,WORLD,Ground Transport,17.3272,1563552000,2019,7,20
28336,Brazil,Ground Transport,0.385993,1563638400,2019,7,21
28337,China,Ground Transport,2.4388400000000003,1563638400,2019,7,21
28338,EU27 & UK,Ground Transport,1.86742,1563638400,2019,7,21
28339,France,Ground Transport,0.266915,1563638400,2019,7,21
28340,Germany,Ground Transport,0.34002,1563638400,2019,7,21
28341,India,Ground Transport,0.741975,1563638400,2019,7,21
28342,Italy,Ground Transport,0.198652,1563638400,2019,7,21
28343,Japan,Ground Transport,0.452953,1563638400,2019,7,21
28344,ROW,Ground Transport,4.69468,1563638400,2019,7,21
28345,Russia,Ground Transport,0.486295,1563638400,2019,7,21
28346,Spain,Ground Transport,0.127583,1563638400,2019,7,21
28347,UK,Ground Transport,0.256536,1563638400,2019,7,21
28348,US,Ground Transport,4.43513,1563638400,2019,7,21
28349,WORLD,Ground Transport,15.5033,1563638400,2019,7,21
28350,Brazil,Ground Transport,0.493101,1563724800,2019,7,22
28351,China,Ground Transport,2.52561,1563724800,2019,7,22
28352,EU27 & UK,Ground Transport,2.3515200000000003,1563724800,2019,7,22
28353,France,Ground Transport,0.30077800000000005,1563724800,2019,7,22
28354,Germany,Ground Transport,0.42981400000000003,1563724800,2019,7,22
28355,India,Ground Transport,0.8313719999999999,1563724800,2019,7,22
28356,Italy,Ground Transport,0.221696,1563724800,2019,7,22
28357,Japan,Ground Transport,0.49095,1563724800,2019,7,22
28358,ROW,Ground Transport,5.56067,1563724800,2019,7,22
28359,Russia,Ground Transport,0.665941,1563724800,2019,7,22
28360,Spain,Ground Transport,0.26355500000000004,1563724800,2019,7,22
28361,UK,Ground Transport,0.288734,1563724800,2019,7,22
28362,US,Ground Transport,4.53611,1563724800,2019,7,22
28363,WORLD,Ground Transport,17.4553,1563724800,2019,7,22
28364,Brazil,Ground Transport,0.49911700000000003,1563811200,2019,7,23
28365,China,Ground Transport,2.5323,1563811200,2019,7,23
28366,EU27 & UK,Ground Transport,2.61053,1563811200,2019,7,23
28367,France,Ground Transport,0.345879,1563811200,2019,7,23
28368,Germany,Ground Transport,0.446216,1563811200,2019,7,23
28369,India,Ground Transport,0.83516,1563811200,2019,7,23
28370,Italy,Ground Transport,0.267017,1563811200,2019,7,23
28371,Japan,Ground Transport,0.490953,1563811200,2019,7,23
28372,ROW,Ground Transport,5.54001,1563811200,2019,7,23
28373,Russia,Ground Transport,0.6731050000000001,1563811200,2019,7,23
28374,Spain,Ground Transport,0.253927,1563811200,2019,7,23
28375,UK,Ground Transport,0.333475,1563811200,2019,7,23
28376,US,Ground Transport,4.5019,1563811200,2019,7,23
28377,WORLD,Ground Transport,17.6831,1563811200,2019,7,23
28378,Brazil,Ground Transport,0.5008739999999999,1563897600,2019,7,24
28379,China,Ground Transport,2.53017,1563897600,2019,7,24
28380,EU27 & UK,Ground Transport,2.63105,1563897600,2019,7,24
28381,France,Ground Transport,0.344236,1563897600,2019,7,24
28382,Germany,Ground Transport,0.448139,1563897600,2019,7,24
28383,India,Ground Transport,0.7541800000000001,1563897600,2019,7,24
28384,Italy,Ground Transport,0.269271,1563897600,2019,7,24
28385,Japan,Ground Transport,0.49374399999999996,1563897600,2019,7,24
28386,ROW,Ground Transport,5.949990000000001,1563897600,2019,7,24
28387,Russia,Ground Transport,0.671299,1563897600,2019,7,24
28388,Spain,Ground Transport,0.264459,1563897600,2019,7,24
28389,UK,Ground Transport,0.330789,1563897600,2019,7,24
28390,US,Ground Transport,4.59355,1563897600,2019,7,24
28391,WORLD,Ground Transport,18.1249,1563897600,2019,7,24
28392,Brazil,Ground Transport,0.501186,1563984000,2019,7,25
28393,China,Ground Transport,2.5331200000000003,1563984000,2019,7,25
28394,EU27 & UK,Ground Transport,2.63184,1563984000,2019,7,25
28395,France,Ground Transport,0.346613,1563984000,2019,7,25
28396,Germany,Ground Transport,0.452457,1563984000,2019,7,25
28397,India,Ground Transport,0.8263440000000001,1563984000,2019,7,25
28398,Italy,Ground Transport,0.270633,1563984000,2019,7,25
28399,Japan,Ground Transport,0.497037,1563984000,2019,7,25
28400,ROW,Ground Transport,5.900580000000001,1563984000,2019,7,25
28401,Russia,Ground Transport,0.672895,1563984000,2019,7,25
28402,Spain,Ground Transport,0.266759,1563984000,2019,7,25
28403,UK,Ground Transport,0.332097,1563984000,2019,7,25
28404,US,Ground Transport,4.5982,1563984000,2019,7,25
28405,WORLD,Ground Transport,18.1612,1563984000,2019,7,25
28406,Brazil,Ground Transport,0.449291,1564070400,2019,7,26
28407,China,Ground Transport,2.57118,1564070400,2019,7,26
28408,EU27 & UK,Ground Transport,2.5301099999999996,1564070400,2019,7,26
